Source,Target,Weight
2562,1530,1
2562,134,2
2562,813,4
2562,6586,1
2562,2630,1
2562,4469,1
2563,731,1
2563,5258,1
2563,3651,1
2563,1165,1
2563,913,1
2564,4441,1
2564,2991,2
2564,5881,1
2564,2492,1
2566,4400,1
2566,5305,4
2566,481,1
2566,5465,3
2566,4086,1
2566,4941,7
2566,2892,2
2566,2523,2
2566,913,4
2566,2084,7
2568,17,1
2568,3258,1
2568,7075,2
2568,1153,1
2568,3527,1
2568,57,2
2568,9,1
2568,19,3
2568,4366,1
2568,791,3
2568,5504,1
2568,307,1
2568,6754,1
2568,1589,1
2570,422,2
2570,653,2
2570,5081,2
2571,82,3
2571,1498,1
2571,4268,1
2571,6482,1
2571,6914,1
2571,6735,1
2571,5836,1
2571,4514,2
2571,727,2
2572,221,1
2572,82,47
2572,2708,25
2572,57,14
2572,310,2
2572,4107,2
2572,2472,1
2572,4648,1
2572,4665,11
2572,134,1
2572,653,5
2573,1797,1
2574,4441,7
2574,6394,22
2574,82,4
2574,647,1
2574,396,2
2574,1530,1
2574,6607,1
2574,2787,5
2574,3666,6
2574,733,2
2574,3338,24
2574,134,5
2574,4834,4
2574,2056,2
2574,3339,2
2574,123,2
2574,515,1
2576,416,12
2576,653,5
2576,2174,1
2576,19,4
2577,6487,1
2577,5604,1
2577,82,2
2577,3314,4
2577,6912,1
2577,5037,2
2577,834,6
2577,1136,10
2577,4971,26
2577,433,9
2577,5765,4
2577,7141,2
2577,777,1
2577,755,2
2577,913,1
2577,1811,1
2577,6657,1
2577,5066,1
2577,1828,1
2578,371,1
2578,616,1
2578,4655,1
2579,653,1
2580,1110,1
2580,5960,2
2580,6123,2
2580,5469,1
2580,6876,1
2580,536,1
2581,822,1
2581,17,4
2581,859,1
2581,3527,1
2581,9,2
2581,2108,1
2581,4366,7
2581,455,1
2581,1325,1
2581,280,1
2581,2737,1
2581,1589,2
2581,5612,1
2581,6464,1
2582,3282,46
2582,4689,18
2582,6886,62
2582,6653,61
2582,565,77
2582,199,4
2582,2046,1
2582,5865,2
2582,358,3
2582,6602,8
2582,1844,7
2582,1600,6
2582,1601,1
2582,504,14
2582,1250,7
2582,1665,3
2582,3451,2
2582,2165,75
2582,6018,120
2582,7008,1
2582,1054,111
2582,4378,4
2582,550,15
2582,97,1
2582,6615,6
2582,1555,2
2582,1146,4
2582,5553,1
2582,1150,70
2582,185,110
2582,4836,5
2582,2423,6
2582,4071,62
2582,4606,27
2582,784,3
2582,4710,14
2582,5270,8
2582,19,32
2582,3997,11
2582,1213,54
2582,3721,15
2582,3977,27
2582,1590,4
2582,1938,16
2583,4126,1
2583,1634,9
2583,1075,4
2584,3484,1
2585,6974,13
2585,5325,11
2585,6435,11
2585,653,5
2585,5643,7
2585,3481,1
2585,6447,10
2585,596,11
2585,982,4
2585,6976,1
2585,2230,5
2585,509,14
2585,7147,5
2585,897,11
2585,1640,6
2585,5127,2
2586,4338,1
2587,2166,1
2587,3193,1
2587,103,3
2587,653,4
2587,569,2
2588,4655,1
2588,1039,1
2588,19,1
2588,372,1
2589,731,1
2589,2735,1
2589,4359,1
2589,4033,1
2590,6691,2
2590,2330,1
2590,6381,4
2590,1295,1
2590,5823,3
2591,5664,17
2591,82,1
2591,653,1
2591,683,5
2591,57,1
2591,199,9
2591,3841,1
2591,177,55
2591,1597,1
2591,1035,2
2591,80,2
2591,2833,10
2591,2694,1
2591,61,1
2591,5739,2
2591,2665,1
2591,2618,1
2591,4971,22
2591,1636,7
2591,769,7
2591,5927,24
2591,1136,1
2591,1201,36
2591,913,13
2591,5902,1
2591,2056,2
2591,6039,1
2591,430,1
2591,1142,1
2591,7160,1
2591,215,1
2591,321,4
2591,4607,1
2591,582,1
2591,2629,12
2591,5511,26
2591,7013,6
2591,6767,9
2591,6455,1
2591,731,2
2591,2114,5
2591,4385,1
2591,5308,1
2591,19,2
2591,2364,1
2591,2388,2
2591,246,10
2591,253,5
2591,2420,1
2591,947,17
2591,2429,8
2591,1591,2
2592,6357,1
2592,990,1
2592,2640,1
2593,10,186
2593,6153,15
2593,982,27
2593,2208,2
2593,414,18
2593,2056,2
2593,6460,1
2594,139,4
2594,6602,21
2594,707,1
2594,3018,2
2594,906,1
2594,4946,3
2594,512,39
2594,47,2
2594,323,20
2594,575,2
2594,324,44
2595,2170,1
2595,5201,1
2595,6,1
2595,2048,1
2595,3763,1
2595,4609,1
2595,6963,1
2595,169,1
2596,624,1
2596,653,1
2596,905,1
2596,1654,1
2596,894,1
2596,3714,1
2596,4504,1
2596,6768,3
2596,5304,1
2597,4655,1
2597,5326,1
2597,1307,1
2598,2897,1
2598,2941,1
2598,3825,1
2598,1634,10
2598,1075,14
2598,6915,3
2598,2679,1
2598,4126,2
2598,636,1
2598,12,3
2598,3302,5
2598,2829,6
2598,5490,1
2598,4930,2
2598,6900,1
2598,4,2
2598,3149,5
2599,653,3
2599,4625,2
2600,17,1
2600,4366,1
2600,3527,1
2600,1758,1
2601,3409,3
2601,793,7
2601,5996,3
2601,5164,2
2601,2676,3
2601,2216,1
2601,4655,4
2601,4957,3
2601,5702,5
2601,821,5
2601,4101,25
2601,2496,3
2601,5265,9
2601,2338,1
2601,4166,1
2601,314,1
2601,4751,2
2601,3879,2
2601,2053,3
2601,943,1
2601,13,2
2602,422,2
2602,3562,1
2602,3061,1
2602,57,1
2602,3011,1
2602,19,3
2602,693,2
2602,7040,2
2602,791,2
2602,89,2
2602,6314,1
2602,253,2
2603,7167,1
2603,3722,2
2603,3534,4
2603,769,1
2603,1467,1
2603,2304,7
2603,6124,3
2603,1064,3
2603,2442,1
2603,6376,4
2604,17,2
2604,1048,2
2604,3527,2
2604,3718,2
2604,9,1
2604,5168,2
2604,4366,4
2604,280,1
2604,6388,2
2604,892,2
2604,1589,2
2605,653,2
2605,19,1
2606,4856,1
2606,125,1
2606,3327,3
2606,42,1
2606,10,1
2607,1266,1
2607,4514,1
2607,2215,1
2608,1623,1
2608,82,1
2608,1498,2
2608,727,9
2608,5886,2
2608,6348,1
2608,1437,11
2608,5836,5
2608,3252,8
2608,53,2
2608,4514,18
2608,3287,1
2610,4251,1
2610,6244,8
2610,4720,1
2610,1658,1
2610,82,5
2610,2523,1
2610,653,1
2610,7094,1
2610,2665,1
2610,3834,1
2610,2195,7
2610,1102,1
2610,172,5
2610,661,2
2610,65,2
2610,312,1
2610,3116,1
2610,4230,2
2610,1695,1
2610,4601,2
2610,177,1
2610,272,2
2610,4231,3
2610,4047,1
2610,276,1
2610,6530,7
2610,433,2
2610,4736,1
2610,6182,1
2610,19,7
2610,1185,1
2610,4988,1
2610,23,4
2610,6284,2
2611,3961,1
2611,3841,1
2611,2591,1
2611,253,1
2611,1201,1
2611,913,1
2611,947,3
2611,5739,1
2612,6764,1
2613,653,1
2613,57,1
2613,2091,1
2613,739,2
2613,5114,1
2613,7141,3
2613,4694,4
2613,64,2
2613,5927,1
2613,90,1
2613,4321,1
2613,2073,2
2613,433,1
2613,218,1
2613,6532,1
2613,2174,1
2613,4500,1
2613,523,1
2613,19,2
2613,3374,1
2613,248,1
2613,2030,1
2614,17,3
2614,5593,2
2614,3527,1
2614,9,3
2614,740,1
2614,4366,3
2615,653,9
2615,769,1
2615,36,1
2615,1772,2
2615,5285,3
2615,4511,2
2615,624,2
2615,1831,1
2615,6981,4
2615,58,7
2615,6343,11
2615,272,2
2615,5327,1
2615,215,5
2615,433,7
2615,3318,4
2615,5304,1
2615,4041,2
2615,978,6
2615,2961,1
2615,1028,2
2615,1092,7
2615,4080,1
2616,5663,1
2616,5155,5
2616,1444,3
2616,727,3
2616,4704,1
2616,4413,4
2616,6105,1
2616,390,4
2616,2341,1
2616,3568,9
2616,5908,10
2616,4247,2
2616,280,11
2616,4712,7
2616,1512,5
2616,5560,6
2616,2516,4
2616,5921,1
2616,3270,1
2617,1662,1
2617,727,1
2618,5739,13
2618,5664,1
2618,2114,11
2618,1593,1
2618,2611,2
2618,4728,1
2618,253,1
2618,80,1
2618,2097,1
2618,4607,3
2618,2420,3
2618,7015,3
2618,5927,1
2618,913,5
2618,947,11
2618,61,9
2618,2388,1
2618,2084,2
2618,1201,11
2619,6018,7
2619,2037,1
2619,2114,8
2619,6487,1
2619,5927,2
2619,5434,4
2619,358,1
2619,913,1
2619,6681,2
2619,1590,2
2620,19,5
2620,13,5
2621,3048,4
2621,653,19
2621,1996,1
2621,432,8
2621,3572,6
2621,3501,21
2621,19,16
2621,813,23
2621,13,1
2621,3393,10
2622,78,5
2622,3122,2
2622,2083,4
2622,3503,1
2622,163,1
2623,177,1
2623,4230,2
2623,2523,2
2623,4619,1
2623,2430,1
2623,172,2
2623,594,2
2623,6016,1
2623,13,2
2623,276,2
2623,1695,1
2623,433,2
2623,4714,1
2623,2665,2
2623,3834,2
2624,3024,16
2624,2826,5
2624,2224,33
2624,1876,23
2624,7081,3
2624,2191,1
2624,6063,1
2624,46,5
2624,4061,19
2624,5678,4
2624,2860,7
2624,4618,2
2624,1356,1
2624,2714,31
2624,2342,7
2624,5238,5
2624,1870,23
2625,5363,2
2625,2990,3
2625,3,13
2625,4355,2
2625,57,5
2625,229,2
2625,4619,2
2625,1067,6
2625,2969,1
2625,5725,1
2625,798,8
2625,6467,5
2625,5540,9
2625,1487,4
2625,6589,16
2625,5438,1
2625,47,1
2625,49,5
2625,75,8
2625,1679,1
2625,19,3
2625,2364,1
2625,4670,3
2625,134,9
2626,78,2
2626,19,5
2626,90,3
2626,372,1
2627,813,1
2628,653,3
2628,769,1
2628,5300,1
2628,19,1
2628,1807,3
2628,105,1
2629,3025,3
2629,82,3
2629,653,20
2629,5277,2
2629,625,2
2629,4040,2
2629,199,4
2629,200,1
2629,7108,1
2629,449,5
2629,414,1
2629,377,3
2629,433,1
2629,307,2
2629,4194,1
2629,600,1
2629,169,1
2629,213,1
2629,1623,1
2629,4971,12
2629,1636,2
2629,4655,1
2629,2591,21
2629,5760,1
2629,3939,5
2629,6624,1
2629,5762,2
2629,6829,4
2629,5063,4
2629,1485,4
2629,609,1
2629,1463,1
2629,91,4
2629,6835,2
2629,462,1
2629,865,1
2629,1729,1
2629,94,6
2629,272,2
2629,341,1
2629,7160,2
2629,44,2
2629,860,6
2629,320,1
2629,3948,1
2629,1552,1
2629,6449,4
2629,3684,2
2629,2984,11
2629,19,44
2629,5511,43
2629,4385,1
2629,730,1
2629,177,29
2629,6767,8
2629,1776,10
2629,731,1
2629,1429,6
2629,978,1
2629,4483,3
2629,2529,1
2629,2169,1
2629,406,2
2629,193,2
2629,246,4
2629,813,1
2629,238,1
2629,6941,2
2629,2364,5
2629,277,1
2629,1828,1
2629,2548,1
2629,7058,1
2630,653,19
2630,57,2
2630,3669,3
2630,229,1
2630,6602,2
2630,169,4
2630,4369,13
2630,6,2
2630,6101,14
2630,2562,1
2630,887,2
2630,2166,33
2630,3308,1
2630,177,1
2630,2898,4
2630,4230,3
2630,1614,5
2630,1409,23
2630,103,25
2630,3637,2
2630,2771,2
2630,157,2
2630,813,10
2630,134,2
2631,6311,8
2631,1136,1
2631,2108,1
2631,19,2
2631,57,6
2632,6366,5
2632,1859,24
2632,5759,27
2632,2299,1
2632,4241,2
2632,2371,65
2632,6328,9
2632,4463,1
2632,1492,3
2632,1098,92
2632,1906,1
2632,5769,7
2632,3415,79
2633,653,2
2635,1262,1
2635,653,2
2636,851,1
2636,7074,1
2636,531,11
2636,166,1
2636,6246,1
2636,4138,2
2636,1750,1
2636,84,4
2636,675,1
2636,3987,1
2636,107,1
2636,1715,1
2636,2163,2
2636,6439,1
2636,214,1
2636,4098,1
2636,1350,2
2636,7046,5
2636,4070,1
2636,645,2
2636,1407,1
2636,4528,9
2636,3754,1
2636,3854,15
2636,470,1
2636,3619,1
2636,877,2
2637,653,3
2637,19,1
2637,406,2
2637,894,1
2637,47,1
2637,277,1
2638,905,1
2638,2238,1
2639,731,1
2639,82,6
2639,653,18
2639,5493,2
2639,4471,4
2639,905,4
2639,19,10
2639,272,4
2639,201,1
2639,5499,1
2639,2047,1
2639,3368,3
2639,169,1
2640,6018,1
2640,1932,2
2640,1458,1
2640,295,1
2640,6487,1
2640,358,1
2640,1590,2
2640,2084,2
2641,953,3
2641,731,4
2641,82,9
2641,653,11
2641,905,2
2641,4398,1
2641,19,8
2641,2364,2
2641,1519,1
2641,6472,1
2641,3087,2
2641,5536,1
2641,908,5
2644,3273,1
2644,4508,1
2644,6,1
2644,769,1
2644,1225,1
2644,1089,1
2644,57,1
2644,19,1
2644,215,1
2644,2267,1
2644,848,1
2644,105,2
2644,5401,1
2645,2150,1
2645,653,2
2645,6722,1
2645,82,1
2645,3366,1
2645,2198,1
2645,6659,1
2648,3808,1
2649,653,1
2650,7067,1
2650,5019,2
2650,532,1
2651,461,1
2651,5024,3
2651,1303,4
2651,1304,2
2651,5530,1
2651,3509,3
2651,4348,2
2651,366,2
2651,5875,1
2651,4514,6
2651,6271,1
2651,6078,2
2651,1177,2
2651,431,1
2651,727,5
2651,4540,2
2651,731,1
2651,1498,3
2651,6594,5
2651,3615,3
2651,5774,1
2651,622,3
2652,5450,6
2652,82,2
2652,653,2
2652,57,4
2652,5606,2
2652,854,2
2652,3981,1
2652,19,6
2652,520,2
2652,5742,1
2652,1035,1
2652,4955,3
2652,2358,1
2652,7091,1
2652,14,1
2652,5909,1
2652,134,1
2652,185,2
2652,4970,1
2652,878,1
2652,6455,2
2653,653,4
2653,189,3
2653,4390,2
2653,5327,1
2653,2711,1
2653,1908,2
2654,5239,1
2654,5941,1
2654,280,1
2654,727,2
2654,3153,2
2654,5347,1
2654,462,1
2654,5908,2
2654,5703,1
2654,3446,1
2654,13,1
2654,4514,5
2655,1418,2
2655,3586,20
2655,653,60
2655,452,6
2655,646,9
2655,5482,2
2655,5513,34
2655,6880,3
2655,3012,26
2655,797,8
2655,2865,18
2655,4997,4
2655,1038,32
2655,2385,1
2655,2056,31
2655,6121,30
2655,2061,26
2655,1591,3
2655,3450,1
2656,1158,1
2656,157,1
2656,6553,2
2656,1675,3
2657,46,39
2658,19,2
2658,2171,3
2659,19,1
2659,2364,1
2660,1289,1
2660,2084,1
2661,2746,1
2663,19,2
2664,6022,1
2664,17,2
2664,557,1
2664,1864,3
2664,6582,1
2664,1312,1
2664,19,5
2664,280,1
2664,5294,2
2664,990,2
2664,4655,1
2664,1662,1
2664,6569,1
2664,4468,1
2664,1838,1
2664,253,1
2664,5055,1
2665,4027,2
2665,3830,4
2665,5922,2
2665,3,2
2665,6245,5
2665,4040,46
2665,905,130
2665,3841,3
2665,3637,1
2665,1,4
2665,37,1
2665,1597,1
2665,4253,2
2665,3503,3
2665,2523,1
2665,2833,4
2665,1619,9
2665,3834,1
2665,6406,1
2665,1799,4
2665,1602,1
2665,500,1
2665,3058,1
2665,4260,4
2665,3627,5
2665,115,5
2665,5241,1
2665,5259,1
2665,4374,4
2665,5813,3
2665,236,1
2665,913,10
2665,5466,2
2665,302,1
2665,6704,3
2665,423,2
2665,462,1
2665,3061,10
2665,5235,1
2665,919,7
2665,229,32
2665,6835,20
2665,5378,13
2665,705,6
2665,6043,2
2665,3927,8
2665,4245,1
2665,2843,3
2665,6156,5
2665,14,1
2665,1149,1
2665,6472,12
2665,2848,2
2665,3297,4
2665,5174,1
2665,6455,1
2665,1087,1
2665,1151,2
2665,5155,1
2665,126,1
2665,4051,1
2665,901,2
2665,5270,2
2665,5385,8
2665,2850,1
2665,19,100
2665,289,5
2665,5664,2
2665,2993,10
2665,1754,6
2665,4271,1
2665,247,16
2665,134,1
2665,1160,1
2665,1530,7
2665,4830,5
2665,6967,1
2665,2186,2
2665,5753,2
2665,1508,6
2665,5166,5
2665,3625,1
2665,3868,1
2665,1510,6
2665,3755,1
2665,144,1
2665,61,3
2665,2694,2
2665,558,4
2665,2401,4
2665,362,1
2665,5283,1
2665,1463,5
2665,2757,6
2665,6487,4
2665,3711,4
2665,1170,1
2665,4907,5
2665,1396,2
2665,36,12
2665,1051,1
2665,272,1
2665,4946,1
2665,5960,1
2665,4949,3
2665,813,21
2665,6739,1
2665,1308,6
2665,6982,2
2665,833,1
2665,2837,1
2665,6500,1
2665,1643,2
2665,727,1
2665,262,14
2665,4730,5
2665,5848,9
2665,4181,9
2665,4518,1
2665,157,2
2665,276,2
2665,2090,5
2665,2873,7
2665,2874,1
2665,895,8
2665,5739,6
2665,5253,1
2665,731,11
2665,2076,2
2665,282,1
2665,6461,4
2665,1982,1
2665,5308,2
2665,2443,15
2665,6959,2
2665,2746,1
2665,992,1
2665,280,1
2665,5970,1
2665,253,1
2665,163,6
2665,53,1
2665,240,1
2665,2213,2
2665,5018,1
2665,2548,5
2665,5081,16
2665,3562,1
2665,532,1
2665,736,6
2665,5748,2
2665,5315,14
2665,57,2
2665,58,1
2665,5419,2
2665,6094,2
2665,1659,8
2665,6305,2
2665,699,2
2665,2470,4
2665,6514,2
2665,1466,1
2665,4823,1
2665,6761,2
2665,62,3
2665,2997,14
2665,1307,1
2665,1539,2
2665,2666,2
2665,64,1
2665,1197,1
2665,507,7
2665,4655,2
2665,3454,16
2665,6522,4
2665,172,1
2665,1431,10
2665,24,3
2665,70,1
2665,1201,19
2665,984,1
2665,6766,1
2665,394,2
2665,1668,3
2665,177,1
2665,865,5
2665,2453,4
2665,49,2
2665,4619,1
2665,6105,1
2665,181,1
2665,5327,11
2665,6300,3
2665,1437,1
2665,4552,8
2665,4103,1
2665,5539,6
2665,2570,2
2665,1467,1
2665,520,1
2665,7015,2
2665,78,9
2665,6903,3
2665,188,4
2665,3248,2
2665,3689,1
2665,979,1
2665,1089,1
2665,2118,6
2665,1785,1
2665,931,6
2665,525,3
2665,7017,1
2665,5526,1
2665,2798,13
2665,2006,2
2665,947,17
2665,4756,1
2665,2339,3
2665,2775,1
2665,653,177
2665,6111,1
2665,1453,6
2665,6602,4
2665,769,3
2665,4757,1
2665,1217,2
2665,6914,1
2665,5090,1
2665,881,3
2665,4568,11
2665,306,1
2665,3480,3
2665,4424,2
2665,884,2
2665,84,4
2665,6121,1
2665,82,29
2665,773,1
2665,536,1
2665,422,7
2665,1100,5
2665,3819,1
2665,6314,4
2665,6354,1
2665,4938,1
2665,3143,13
2665,2591,2
2665,207,7
2665,2015,2
2665,5927,3
2665,6010,1
2665,89,12
2665,3265,1
2665,3361,1
2665,2924,1
2665,90,3
2665,5818,2
2665,2384,5
2665,3487,14
2665,6402,1
2665,4224,6
2665,6092,2
2665,6018,11
2665,3489,1
2665,7042,2
2665,5904,1
2665,707,1
2665,4230,3
2665,96,5
2665,2773,8
2665,6557,8
2665,5534,2
2665,215,1
2665,1110,2
2665,3667,2
2665,6890,4
2665,162,1
2665,3045,1
2665,3947,1
2665,5688,3
2665,433,7
2665,552,2
2665,5469,1
2665,5234,1
2665,1734,1
2665,2150,15
2665,2550,2
2665,2114,9
2665,5697,5
2665,5338,1
2665,2257,4
2665,4566,6
2665,2364,4
2665,5915,4
2665,3479,1
2665,5125,1
2665,2084,3
2665,3278,1
2665,4888,14
2665,1120,5
2665,5919,1
2665,788,9
2665,105,2
2665,13,13
2665,344,4
2666,653,7
2666,6245,1
2666,1508,1
2666,289,1
2666,705,1
2666,4224,1
2666,4181,1
2666,905,8
2666,6848,1
2666,2090,2
2666,2665,1
2666,788,1
2666,13,1
2668,19,1
2668,280,4
2668,653,2
2668,14,2
2668,914,1
2669,1292,1
2670,82,3
2670,1010,15
2670,57,17
2670,905,1
2670,3935,1
2670,6694,1
2670,990,4
2670,4622,16
2670,719,4
2670,1864,34
2670,4094,7
2670,6582,2
2670,4655,25
2670,7154,12
2670,6764,1
2670,1136,15
2670,3655,3
2670,4262,4
2670,3549,4
2670,1838,2
2670,4893,8
2670,6892,1
2670,177,9
2670,4532,1
2670,754,10
2670,3682,3
2670,805,3
2670,1662,19
2670,17,58
2670,4766,1
2670,3504,10
2670,557,18
2670,3074,2
2670,19,40
2670,3402,11
2670,280,43
2670,5294,11
2670,6569,13
2670,3223,2
2670,13,5
2671,370,1
2673,6866,4
2673,19,2
2673,4056,6
2673,4426,1
2673,1176,10
2673,6277,4
2673,2255,4
2674,731,1
2675,813,4
2675,5141,1
2675,2174,2
2675,6455,1
2676,3409,1
2676,3879,3
2676,4957,3
2676,2216,2
2676,5996,2
2676,5702,11
2676,4101,23
2676,2496,1
2676,5265,1
2676,2338,5
2676,314,3
2676,5497,1
2676,2053,6
2676,2989,1
2676,2601,1
2677,731,3
2677,82,3
2677,653,6
2677,3647,2
2677,19,4
2677,320,2
2677,172,1
2678,653,2
2678,177,1
2678,19,1
2678,4806,1
2679,1634,1
2679,6915,1
2680,914,1
2680,1422,1
2681,2166,2
2681,653,4
2681,611,1
2681,19,1
2681,4369,1
2682,188,1
2682,57,1
2682,2451,1
2682,880,1
2682,1828,1
2682,7022,1
2683,731,1
2683,653,1
2683,19,2
2683,1467,2
2683,615,1
2683,6499,2
2684,731,3
2684,462,1
2684,6130,2
2684,905,2
2684,416,1
2684,13,6
2684,1307,16
2686,169,1
2686,653,1
2687,6824,7
2687,5847,2
2687,7151,1
2687,2542,3
2688,223,1
2690,731,1
2690,19,2
2690,3616,2
2691,437,1
2691,19,2
2691,1490,1
2691,813,2
2691,805,1
2691,6071,1
2691,1520,1
2692,1641,2
2692,3465,3
2692,3861,3
2692,5960,6
2692,3910,1
2692,536,4
2694,5664,6
2694,1593,1
2694,3841,2
2694,178,1
2694,80,4
2694,61,5
2694,2665,1
2694,2618,3
2694,1539,3
2694,997,1
2694,1201,86
2694,913,27
2694,3709,1
2694,779,2
2694,1142,1
2694,7158,1
2694,4728,1
2694,321,1
2694,4607,9
2694,2420,2
2694,7013,2
2694,5041,1
2694,5739,17
2694,947,68
2694,2114,12
2694,2388,5
2694,7015,1
2694,5927,66
2694,1417,2
2694,253,5
2694,901,1
2695,731,1
2695,1980,3
2695,3899,1
2695,2956,3
2695,19,2
2695,2182,2
2695,653,2
2695,3247,3
2696,177,1
2696,683,1
2696,769,2
2696,229,1
2696,234,1
2696,3824,5
2696,2833,6
2696,1591,5
2697,813,1
2697,719,1
2697,1015,1
2698,5771,1
2698,4349,1
2698,6678,1
2698,313,1
2699,3080,3
2699,653,1
2699,978,1
2699,19,2
2699,2268,1
2699,2195,3
2700,19,1
2700,3080,1
2700,2195,1
2700,653,1
2700,57,1
2701,5450,1
2701,19,1
2702,1985,1
2702,2249,1
2703,177,3
2703,2186,1
2703,4230,1
2703,4619,1
2703,172,2
2703,661,1
2703,1695,1
2704,19,1
2704,1675,1
2705,653,2
2705,2084,1
2706,19,1
2707,346,1
2707,19,4
2707,879,1
2708,370,1
2708,82,41
2708,653,32
2708,57,15
2708,310,1
2708,19,18
2708,4107,3
2708,733,5
2708,2472,1
2708,4405,2
2708,173,1
2708,4665,13
2708,134,8
2708,1077,1
2708,4648,3
2708,2572,24
2709,653,2
2710,6234,6
2710,843,13
2710,3753,10
2710,625,19
2710,905,7
2710,2506,6
2710,4399,8
2710,1692,9
2710,449,1
2710,3299,10
2710,655,4
2710,6320,49
2710,2526,5
2710,5723,4
2710,1832,3
2710,3862,2
2710,6632,3
2710,3288,5
2710,3334,2
2710,1862,17
2710,5758,4
2710,5473,5
2710,3399,6
2710,1074,1
2710,5760,1
2710,235,1
2710,5762,10
2710,4702,33
2710,2947,1
2710,451,1
2710,5730,2
2710,91,20
2710,4963,7
2710,4146,4
2710,6928,3
2710,6954,7
2710,2355,1
2710,5357,8
2710,6106,15
2710,6612,5
2710,3948,18
2710,3949,6
2710,3950,7
2710,3402,1
2710,5686,13
2710,6290,1
2710,2491,2
2710,5996,1
2710,5958,1
2710,76,1
2710,4764,13
2710,4524,3
2710,2214,1
2710,1406,2
2710,4129,1
2710,1154,7
2710,4101,27
2710,5270,6
2710,4205,1
2710,1089,1
2710,4503,1
2710,1927,1
2710,3704,1
2710,1783,11
2710,935,3
2710,2338,59
2710,277,2
2710,5497,3
2710,252,10
2710,6819,2
2711,4390,1
2711,653,1
2711,5327,1
2711,6455,1
2711,1908,1
2712,6414,25
2712,731,1
2712,462,1
2712,1010,1
2712,3334,7
2712,272,1
2712,406,2
2712,759,1
2712,922,1
2712,2338,2
2712,1662,7
2712,1617,6
2712,4168,2
2712,2231,1
2712,13,1
2712,970,3
2714,3024,17
2714,2826,6
2714,1550,1
2714,1870,31
2714,2224,37
2714,1876,35
2714,2624,24
2714,46,3
2714,2191,1
2714,6063,2
2714,3866,1
2714,4061,27
2714,5678,4
2714,2860,11
2714,4618,6
2714,1412,1
2714,2342,10
2714,5238,5
2714,4669,1
2715,4027,3
2715,4566,1
2715,653,29
2715,4040,69
2715,5166,1
2715,229,7
2715,6094,1
2715,5439,1
2715,306,1
2715,1100,2
2715,2665,2
2715,1539,2
2715,2470,2
2715,115,2
2715,1197,2
2715,2443,6
2715,4888,10
2715,3454,18
2715,36,15
2715,943,1
2715,1460,1
2715,89,7
2715,5813,2
2715,1463,8
2715,2757,5
2715,462,1
2715,2798,2
2715,4730,2
2715,6835,12
2715,3927,7
2715,3684,3
2715,13,2
2715,3972,1
2715,3487,15
2715,553,5
2715,4612,2
2715,3248,3
2715,3640,3
2715,19,27
2715,1268,2
2715,931,1
2715,1530,3
2715,2997,10
2715,2118,6
2715,1120,1
2715,984,1
2715,3667,1
2717,547,1
2717,740,1
2717,1589,1
2719,4508,4
2719,82,2
2719,3,1
2719,57,10
2719,905,1
2719,1911,1
2719,865,1
2719,1,5
2719,1770,1
2719,2846,1
2719,5704,2
2719,145,1
2719,2267,10
2719,1861,2
2719,6100,9
2719,6,1
2719,878,1
2719,1225,7
2719,1665,2
2719,36,1
2719,3235,1
2719,1891,1
2719,2056,21
2719,5401,11
2719,1217,2
2719,769,1
2719,4784,8
2719,800,1
2719,284,8
2719,215,6
2719,1646,4
2719,1089,7
2719,3588,1
2719,7073,2
2719,5938,2
2719,943,1
2719,731,2
2719,6887,2
2719,848,2
2719,127,9
2719,3691,2
2719,19,8
2719,589,1
2719,161,1
2719,3273,1
2719,4692,1
2719,134,5
2719,4160,1
2719,6125,2
2719,105,17
2720,4409,1
2720,513,1
2720,462,1
2720,653,1
2720,19,1
2720,1788,1
2722,6487,1
2722,2553,1
2722,2222,3
2722,3816,1
2722,913,2
2722,2084,1
2722,2278,3
2723,1451,1
2723,2186,33
2723,653,321
2723,5191,7
2723,4453,31
2723,4797,2
2723,5952,3
2723,3648,3
2723,306,44
2723,2399,2
2723,6476,4
2723,990,1
2723,5392,23
2723,1662,2
2723,1515,8
2723,387,1
2723,3056,9
2723,1042,9
2723,1043,29
2723,1044,95
2723,1045,159
2723,1046,147
2723,1047,14
2723,663,5
2723,7,1
2723,7002,1
2723,1890,31
2723,776,21
2723,2495,5
2723,4821,26
2723,6814,11
2723,3788,18
2723,750,3
2723,7041,13
2723,1077,8
2723,2056,1
2723,434,5
2723,1203,117
2723,1725,2
2723,1726,1
2723,3921,101
2723,271,140
2723,4544,4
2723,3633,46
2723,754,13
2723,860,36
2723,874,31
2723,5071,12
2723,3216,16
2723,4982,38
2723,467,4
2723,4837,1
2723,943,4
2723,1776,8
2723,2902,2
2723,6293,83
2723,1677,12
2723,5192,2
2723,3001,2
2723,557,20
2723,6379,1
2723,533,199
2723,2364,1
2723,733,15
2723,931,1
2723,2962,330
2723,4769,3
2723,426,1
2723,2044,1
2723,4655,33
2723,134,2
2723,1035,3
2723,3222,1
2723,1052,2
2723,1629,46
2725,57,2
2726,3830,1
2726,6903,2
2726,5315,1
2726,262,1
2726,19,1
2726,423,1
2728,605,1
2728,813,1
2728,3661,1
2729,532,1
2729,653,1
2729,57,10
2729,905,2
2729,229,1
2729,5499,3
2729,169,3
2729,4282,3
2729,6582,11
2729,4655,1
2729,7154,9
2729,6764,1
2729,5933,2
