Source,Target,Weight
3447,5066,1
3447,143,1
3447,3331,2
3447,7906,1
3447,6508,1
3447,8533,1
3447,6779,1
3447,8194,2
3448,6497,1
3449,6538,2
3449,3629,1
3449,8729,1
3449,2644,2
3449,1398,2
3449,6357,1
3449,8058,8
3449,8257,2
3449,4672,1
3449,213,3
3449,8261,2
3449,3331,2
3449,1062,1
3449,2906,7
3449,5512,1
3449,3228,1
3449,7227,1
3449,6019,1
3449,2137,2
3449,4953,1
3449,6022,1
3449,5476,2
3449,6444,1
3449,102,7
3449,1273,1
3449,8415,1
3449,4460,1
3449,4710,1
3449,2439,1
3449,3549,1
3449,2041,2
3449,8605,2
3449,6338,1
3449,1729,1
3449,6417,4
3449,3179,8
3449,7901,2
3449,5134,4
3449,1798,6
3449,5792,6
3449,3560,1
3449,3344,2
3449,4023,1
3449,7952,2
3449,6219,5
3449,6784,1
3449,6764,3
3449,2272,1
3449,6632,1
3449,1592,3
3449,6497,1
3449,4169,1
3449,2023,4
3449,7467,2
3449,2943,1
3449,3593,1
3449,6595,1
3449,6155,1
3449,1319,1
3449,2641,2
3449,8253,1
3451,3965,1
3451,5470,1
3451,8460,2
3451,2844,1
3451,2355,2
3451,1521,2
3451,2770,2
3451,3421,1
3451,102,3
3451,2123,2
3451,194,1
3451,1975,1
3451,2932,3
3451,3920,1
3451,3678,3
3451,5070,1
3451,6338,2
3451,1023,1
3451,6497,2
3451,2308,1
3451,6588,1
3452,1732,131
3452,125,1
3452,7238,8
3452,5004,156
3452,67,5
3452,6414,4
3452,5975,69
3452,3674,16
3452,6047,202
3452,5961,2
3452,6535,10
3453,3096,3
3453,5702,1
3453,2272,1
3453,6687,2
3453,7417,2
3453,2427,1
3453,6273,2
3453,6417,1
3453,722,2
3453,1588,2
3453,1569,3
3453,5560,2
3454,1321,1
3454,3948,3
3454,2607,3
3454,5405,5
3454,5842,2
3454,8519,2
3454,935,1
3454,929,2
3454,2644,5
3454,4618,1
3454,7912,2
3454,404,1
3454,3020,2
3454,5582,1
3454,470,1
3454,3921,1
3454,2110,1
3454,1264,3
3454,1265,5
3454,1266,5
3454,7893,1
3454,3594,4
3454,6793,3
3454,5912,1
3454,5385,1
3454,7092,1
3454,4590,2
3454,3619,1
3454,8604,1
3454,1881,1
3454,3343,1
3454,2661,1
3454,4744,2
3454,3070,1
3454,4082,1
3454,6809,1
3454,8569,1
3454,6176,2
3454,2096,1
3454,3902,2
3454,2392,2
3454,3382,1
3454,4660,1
3454,7683,1
3454,6145,1
3454,7513,1
3454,4376,1
3454,3640,1
3454,3035,1
3454,2636,1
3454,884,2
3454,6257,1
3454,3469,1
3454,8324,1
3454,6713,1
3454,2774,1
3454,784,1
3454,1955,4
3455,1384,2
3455,515,2
3455,8652,1
3455,1156,1
3455,7976,1
3455,7514,2
3455,6497,3
3456,6687,1
3456,3421,1
3456,6497,7
3456,5295,1
3456,7662,1
3456,3331,2
3456,665,1
3456,2291,1
3456,2813,1
3457,5521,9
3457,8115,2
3457,6937,3
3457,2721,7
3457,3600,1
3457,412,1
3457,5321,7
3457,3332,2
3457,7011,1
3457,6497,8
3457,290,7
3459,6720,2
3459,4990,1
3459,5798,2
3459,4988,2
3459,6069,1
3460,7221,4
3460,3421,13
3460,143,8
3460,8261,1
3460,3331,5
3460,414,5
3460,1542,1
3460,5352,1
3460,6497,19
3460,106,1
3461,5356,5
3461,1468,4
3461,6662,9
3461,6536,9
3462,7514,1
3462,102,1
3462,2415,3
3462,6497,1
3463,6993,2
3463,5477,2
3463,5302,2
3463,2972,1
3464,3952,1
3464,5260,1
3465,6357,1
3465,4103,1
3465,1226,1
3465,6216,3
3465,8559,2
3465,3952,5
3465,5650,1
3465,3331,85
3465,4108,8
3465,539,1
3465,5512,2
3465,4425,2
3465,6366,2
3465,6808,8
3465,7274,1
3465,6547,5
3465,7733,11
3465,822,6
3465,8115,10
3465,102,3
3465,1615,1
3465,1946,2
3465,1580,1
3465,106,1
3465,3894,2
3465,4118,1
3465,2889,1
3465,2121,1
3465,7936,1
3465,3027,6
3465,4327,2
3465,5138,3
3465,2187,1
3465,6278,1
3465,5395,1
3465,1979,1
3465,6497,24
3465,2518,1
3465,3830,8
3465,945,32
3465,4026,38
3465,5331,2
3465,337,1
3465,2350,4
3465,7958,3
3465,8441,1
3465,3174,1
3465,6291,1
3465,2844,1
3465,124,2
3466,790,1
3466,8115,1
3466,1580,2
3466,4048,1
3466,3331,9
3466,2108,1
3466,8041,1
3466,6291,9
3466,6497,4
3466,3370,4
3467,591,1
3467,3331,1
3467,6553,1
3469,1321,1
3469,2644,2
3469,6327,1
3469,5405,7
3469,1499,1
3469,685,1
3469,8519,7
3469,935,3
3469,376,1
3469,7912,1
3469,336,1
3469,5847,2
3469,3921,5
3469,3712,1
3469,1263,2
3469,1264,2
3469,1265,6
3469,1266,20
3469,8560,1
3469,5385,1
3469,8232,1
3469,3020,2
3469,8324,1
3469,4590,2
3469,1439,1
3469,2474,1
3469,4744,3
3469,4403,3
3469,4685,1
3469,4082,2
3469,6897,1
3469,6017,1
3469,6176,1
3469,3902,11
3469,3587,1
3469,8650,2
3469,7683,13
3469,6145,2
3469,7513,1
3469,6093,1
3469,3640,1
3469,7873,4
3469,3035,1
3469,884,1
3469,3594,4
3469,2001,1
3469,8725,1
3469,2774,2
3469,4817,2
3469,3703,3
3469,1955,1
3470,3039,2
3470,8163,7
3470,2888,48
3470,4378,1
3470,211,22
3471,252,2
3471,2974,4
3471,6103,6
3471,4941,4
3471,7668,3
3471,190,1
3471,5105,5
3471,5275,1
3471,345,3
3471,7662,1
3471,7071,2
3471,3122,7
3471,4827,2
3471,7860,6
3472,1262,1
3472,1263,2
3472,1264,2
3472,1265,3
3472,1266,2
3472,5405,6
3472,4403,5
3472,7912,2
3472,6176,2
3472,3594,1
3472,2644,1
3472,8519,2
3472,6576,1
3472,3902,1
3472,1955,3
3473,5076,1
3474,3113,1
3474,2171,1
3476,3331,2
3476,102,1
3476,6497,1
3477,7702,1
3477,102,2
3477,6497,1
3478,3920,1
3478,4345,1
3478,548,1
3478,1731,31
3478,7370,3
3478,6729,4
3478,3653,2
3478,8743,2
3478,3331,3
3478,7579,2
3478,2494,11
3481,1756,3
3481,7036,5
3481,5349,1
3483,6336,1
3483,1604,2
3483,5742,1
3483,3331,1
3484,4050,1
3484,8415,1
3484,4857,1
3484,3331,1
3484,6497,1
3485,3331,2
3485,106,1
3486,8181,1
3486,7788,2
3486,7106,1
3486,8450,1
3488,1752,3
3488,3710,3
3488,7696,1
3488,8036,1
3488,3331,19
3488,3228,11
3488,5784,3
3488,8115,3
3488,1580,2
3488,106,25
3488,8194,2
3488,7343,2
3488,1623,1
3488,1103,1
3488,6461,1
3488,5066,2
3488,143,1
3488,7511,2
3488,2533,1
3488,6497,2
3488,6951,2
3488,6568,4
3488,353,3
3488,951,1
3489,317,6
3489,479,2
3489,5180,4
3489,512,3
3489,3952,1
3490,3271,1
3490,102,3
3490,6497,2
3491,477,1
3491,7408,3
3492,1990,1
3492,8492,4
3492,1798,1
3492,1710,1
3492,4672,1
3492,8261,1
3492,106,1
3492,3331,1
3493,4210,2
3493,1226,1
3493,8348,1
3493,4990,3
3493,5798,8
3493,944,1
3493,2324,1
3493,8249,3
3494,6254,3
3494,8115,4
3494,1615,2
3494,6398,3
3494,3331,6
3494,6497,2
3495,5798,1
3495,1005,2
3495,2182,5
3496,538,1
3496,3328,1
3496,6687,7
3496,4243,1
3496,6049,1
3496,6262,1
3496,102,38
3496,2105,1
3496,6958,6
3496,3331,50
3496,3920,8
3496,7158,11
3496,5782,7
3496,8740,1
3496,2914,8
3496,2915,8
3496,5657,1
3496,5348,57
3496,5349,4
3496,2615,5
3496,106,13
3496,93,2
3496,8637,9
3496,5125,23
3496,6338,6
3496,1510,1
3496,922,15
3496,7271,2
3496,6640,2
3496,4366,1
3496,524,21
3496,1798,8
3496,369,1
3496,5994,2
3496,4994,17
3496,6213,10
3496,2051,2
3496,4200,10
3496,2723,3
3496,3279,2
3496,5668,10
3496,7139,4
3496,6528,1
3496,5927,3
3496,6497,33
3496,747,1
3496,3144,11
3496,3282,8
3496,6426,3
3496,6385,1
3496,640,1
3496,3618,18
3496,7989,2
3496,1986,1
3496,2604,8
3496,5426,1
3496,6728,1
3496,4505,6
3496,2641,3
3496,8743,1
3496,4176,1
3496,8329,2
3497,7688,2
3497,7221,1
3497,5022,1
3497,1612,2
3497,5118,1
3497,8486,2
3497,4990,4
3497,3678,1
3497,7321,1
3497,977,2
3499,8435,1
3499,7021,6
3499,6940,1
3499,8019,1
3499,6192,1
3499,1796,5
3500,2370,2
3500,8181,3
3500,865,1
3500,4921,1
3500,3053,2
3500,5752,2
3500,5059,1
3500,5305,3
3500,2182,1
3500,8598,2
3500,1890,4
3500,8053,1
3500,6314,1
3500,5721,1
3500,2620,5
3500,3960,2
3500,5425,1
3500,1938,1
3500,8719,2
3500,2291,1
3500,7106,5
3500,7204,1
3500,7168,1
3500,7913,1
3500,7788,16
3500,4755,1
3500,7227,1
3500,2641,2
3501,7554,2
3501,2804,1
3501,8115,1
3501,6497,2
3501,5955,1
3502,8146,1
3502,6660,9
3502,6590,1
3502,102,2
3502,4769,1
3502,1348,1
3502,5922,2
3502,3331,1
3502,7449,1
3502,8503,1
3502,6497,14
3503,6497,2
3504,3421,1
3504,3331,2
3504,6497,1
3505,6497,1
3506,3331,9
3506,5506,2
3506,1516,1
3506,106,5
3506,5222,3
3506,1891,1
3506,4633,7
3506,6354,2
3506,1580,1
3506,694,1
3506,1464,1
3506,6497,3
3506,8494,2
3507,5156,4
3507,4672,1
3507,4823,1
3507,1255,1
3507,6076,7
3507,2406,3
3507,498,1
3507,7127,1
3507,1330,10
3507,7665,50
3507,2209,1
3507,1580,2
3507,3272,25
3507,5600,1
3507,1620,1
3507,1274,1
3507,6993,3
3507,2510,1
3507,1001,1
3507,6213,8
3507,259,2
3507,1978,1
3507,3867,2
3507,6497,52
3507,8677,6
3507,853,2
3507,2418,1
3507,3076,2
3507,4598,20
3507,2056,9
3507,3421,5
3507,1492,1
3507,5349,1
3507,984,2
3507,6388,3
3507,4351,2
3507,3331,12
3508,8714,1
3508,7966,1
3508,6497,2
3510,4990,1
3511,7966,1
3511,6993,2
3511,2014,2
3511,4523,3
3511,5631,1
3511,3421,1
3511,102,1
3511,8714,2
3511,5429,1
3511,4528,3
3511,414,1
3511,4384,1
3511,4050,1
3511,3618,1
3511,6497,1
3511,273,1
3512,8115,1
3513,1603,1
3513,4946,2
3513,8156,3
3513,5798,9
3513,2537,3
3513,3050,1
3513,439,1
3513,6720,1
3513,6020,3
3513,6668,25
3513,1792,1
3513,4362,1
3513,5389,4
3513,3105,1
3513,6726,1
3513,4148,4
3513,4776,1
3513,6667,1
3513,5753,3
3513,4990,35
3513,3899,2
3513,7748,2
3513,4904,2
3513,153,2
3513,1394,2
3514,3848,1
3514,8505,1
3514,5309,1
3514,207,3
3514,6846,3
3514,437,2
3514,982,2
3514,990,2
3514,8338,10
3514,7564,1
3514,6142,5
3514,1706,2
3514,6522,2
3514,1228,1
3514,6043,1
3515,2334,2
3516,1425,1
3516,5418,1
3516,6774,1
3516,6497,1
3518,3431,3
3518,3571,1
3518,1962,10
3518,1406,2
3518,1301,17
3518,8449,4
3518,3247,1
3518,4995,1
3518,13,2
3518,5314,2
3518,8431,1
3518,3917,1
3518,7872,2
3519,2989,6
3519,4007,1
3519,6417,6
3519,5424,4
3519,4169,1
3519,1798,1
3519,5537,1
3519,3952,4
3519,700,1
3519,8007,6
3519,1068,3
3519,5418,10
3519,6131,4
3519,5349,2
3519,4497,2
3519,6006,4
3519,3184,3
3519,5689,1
3521,5400,1
3521,2298,8
3521,948,5
3521,2415,2
3521,3952,6
3521,585,2
3521,4665,2
3521,3992,3
3521,2226,1
3521,6497,4
3521,106,1
3522,8293,8
3522,7036,1
3522,3237,2
3522,6497,1
3522,3331,1
3523,2252,2
3523,1301,2
3524,3298,2
3524,2644,6
3524,6327,3
3524,5405,20
3524,8519,26
3524,1254,1
3524,884,7
3524,6576,8
3524,3921,3
3524,1262,1
3524,1263,2
3524,1264,7
3524,1265,14
3524,1266,11
3524,1267,2
3524,8604,4
3524,2723,6
3524,3902,5
3524,4685,1
3524,4403,5
3524,6176,4
3524,3640,2
3524,8650,5
3524,7991,7
3524,7683,23
3524,7994,1
3524,7912,1
3524,3594,36
3524,8324,1
3524,2774,2
3524,1955,13
3525,3678,1
3525,6357,1
3525,5884,1
3525,3331,2
3526,3331,1
3529,2183,7
3529,2848,1
3529,7759,1
3529,8115,2
3529,2894,1
3529,8417,1
3529,7584,1
3529,1840,2
3529,2895,1
3530,1291,2
3530,6497,2
3530,8067,2
3531,2633,2
3531,6551,1
3532,2103,1
3533,7036,2
3533,6687,1
3533,1756,2
3533,3237,1
3533,1481,1
3533,2043,10
3534,6497,1
3534,7976,1
3535,6497,2
3536,1057,2
3536,7036,3
3536,4103,1
3536,1797,5
3536,3755,1
3536,7903,1
3536,837,1
3536,3331,5
3536,2758,2
3536,6497,12
3537,102,1
3537,6497,1
3538,2211,1
3538,4672,23
3538,1323,3
3538,8261,2
3538,3331,4
3538,3544,2
3538,5654,1
3538,2582,2
3538,5476,3
3538,6444,1
3538,8115,1
3538,106,5
3538,5025,2
3538,5125,2
3538,6338,1
3538,8271,6
3538,7741,4
3538,8532,3
3538,3898,1
3538,2355,1
3538,4023,1
3538,3363,2
3538,4894,2
3538,5833,1
3538,3076,1
3538,3185,1
3538,143,6
3538,5388,1
3538,1984,2
3538,3593,1
3538,1894,1
3538,1319,10
3538,4940,4
3538,4758,2
3538,4176,7
3539,1263,3
3539,1264,3
3539,1265,3
3539,3594,3
3539,5405,3
3539,4403,2
3539,6793,1
3539,2574,2
3540,8193,1
3540,2424,1
3543,1984,1
3543,3185,1
3543,1894,2
3543,6426,1
3543,6444,2
3543,2419,1
3543,8261,2
3543,3331,1
3543,4940,1
3543,8271,2
3543,4023,1
3543,8650,1
3544,1984,1
3544,6426,1
3544,4672,2
3544,1323,2
3544,106,2
3544,7741,1
3544,4940,3
3544,3363,1
3545,3551,1
3545,7221,2
3545,6385,1
3545,3920,2
3545,102,4
3545,3331,3
3545,2446,1
3545,4497,1
3545,8650,1
3546,3737,4
3546,7665,5
3546,5476,1
3546,3331,3
3546,1327,1
3546,7116,1
3546,5125,1
3546,4176,1
3546,6497,2
3547,7726,1
3547,3331,1
3548,6497,1
3548,930,3
3548,964,1
3548,97,1
3548,1111,3
3548,5045,1
3548,8101,1
3549,213,1
3549,1575,1
3549,5134,2
3549,7130,1
3549,3421,1
3549,2943,1
3549,2644,1
3549,4672,1
3549,5689,1
3549,3449,1
3549,2041,2
3549,6219,1
3550,2069,1
3550,3952,1
3550,3331,4
3550,50,1
3550,3785,1
3550,1187,1
3551,7221,2
3551,4162,1
3551,3331,1
3551,3545,4
3551,3920,2
3552,4097,1
3552,8372,1
3553,6497,1
3554,3719,2
3554,6497,6
3554,3739,4
3554,3331,1
3555,2250,1
3555,8728,1
3555,5024,2
3555,5651,1
3556,5356,1
3556,1468,2
3556,16,1
3556,6662,3
3556,6536,2
3557,8516,5
3557,1644,2
3558,6357,5
3558,2410,2
3558,4255,1
3558,4244,8
3558,3952,15
3558,3331,19
3558,3955,3
3558,5475,1
3558,8115,1
3558,102,8
3558,6497,12
3558,1580,11
3558,3644,1
3558,106,2
3558,4116,7
3558,4118,2
3558,1100,1
3558,4325,14
3558,1798,1
3558,4655,1
3558,143,7
3558,2792,1
3558,3002,2
3558,6711,12
3558,3697,21
3558,1176,10
3558,4843,15
3558,3421,3
3558,6600,9
3559,6497,1
3559,102,1
3560,6769,1
3560,4054,1
3560,1592,2
3560,2183,1
3560,81,1
3560,2844,1
3560,1599,6
3560,4833,1
3560,3449,1
3560,448,2
3560,6497,2
3560,3331,5
3561,6497,1
3561,3331,2
3562,6254,1
3562,2721,3
3562,428,1
3562,106,1
3562,2064,7
3562,6497,4
3562,3331,4
3563,4878,4
3563,1990,1
3563,5545,1
3563,3084,3
3563,7693,3
3563,8429,43
3563,8115,1
3563,6510,41
3563,7434,8
3563,1252,7
3563,345,1
3563,1825,8
3563,3331,29
3563,1328,6
3563,3228,17
3563,6366,2
3563,3570,1
3563,8225,17
3563,2613,12
3563,7768,3
3563,2961,6
3563,5656,13
3563,4191,25
3563,7975,3
3563,5166,1
3563,2721,1
3563,1727,10
3563,6244,4
3563,6296,8
3563,5125,15
3563,4228,35
3563,1004,11
3563,5689,4
3563,4672,14
3563,3392,10
3563,4500,3
3563,5755,1
3563,8350,15
3563,4754,14
3563,2932,1
3563,7551,6
3563,6497,26
3563,3940,3
3563,8434,9
3563,3033,18
3563,1314,2
3563,1798,13
3563,4169,3
3563,4872,3
3563,3082,6
3563,1121,1
3563,786,1
3563,2640,1
3563,5957,16
3563,1350,8
3563,399,5
3563,2969,9
3563,3290,3
3563,1847,18
3564,4454,1
3564,6497,1
3564,5721,1
3564,3645,1
3565,7343,3
3565,5843,5
3565,5156,1
3565,8256,1
3565,6358,9
3565,8115,3
3565,2205,5
3565,793,3
3565,718,2
3565,2355,1
3565,3952,1
3565,438,1
3565,7249,4
3565,6338,4
3565,1913,4
3565,2164,2
3565,8337,5
3565,3331,19
3566,6358,2
3566,793,1
3566,3807,2
3566,3331,3
3566,1913,2
3566,3565,2
3566,8337,3
3567,5069,1
3567,109,1
3567,1934,1
3567,1460,1
3567,7275,1
3567,5770,1
3567,2262,1
3567,527,1
3569,6878,4
3569,6687,1
3569,6010,4
3569,6561,1
3569,7635,2
3569,3331,8
3569,3678,2
3569,1232,1
3569,5853,1
3569,1580,1
3569,3988,1
3569,5125,2
3569,5175,11
3569,8380,1
3569,4330,1
3569,5925,1
3569,6497,15
3569,1592,2
3569,3252,1
3569,4544,2
3569,7873,6
3569,3387,6
3569,6707,1
3569,1388,1
3569,3618,1
3570,1990,2
3570,8429,2
3570,6296,1
3570,4672,6
3570,1252,1
3570,3331,8
3570,1398,3
3570,1328,3
3570,8225,7
3570,2961,3
3570,5656,1
3570,4191,6
3570,1727,1
3570,5125,4
3570,4228,4
3570,2969,4
3570,8607,1
3570,6510,1
3570,1798,1
3570,4754,7
3570,6497,8
3570,1121,1
3570,3563,1
3570,5957,7
3570,1350,1
3570,3290,1
3570,1847,5
3571,4896,1
3571,13,4
3571,1962,4
3571,2456,1
3571,3518,2
3571,3245,3
3571,8673,2
3571,1301,13
3571,4995,2
3571,768,1
3571,2252,1
3571,533,1
3571,5314,2
3571,3917,2
3571,6059,1
3572,4870,17
3572,3185,10
3572,2722,2
3573,1468,1
3573,3308,1
3573,5480,2
3573,8564,1
3573,6536,1
3574,6128,2
3574,3331,13
3574,6497,6
3575,7152,2
3575,7047,2
3575,7882,1
3575,5576,10
3575,956,1
3575,5681,2
3575,6840,3
3575,8408,10
3575,3338,4
3575,5476,1
3575,3814,4
3575,5122,1
3575,3346,2
3575,1099,1
3575,2789,7
3575,1864,1
3575,1971,1
3575,5790,1
3575,5745,1
3575,5550,3
3575,7410,2
3575,8063,1
3575,6500,4
3575,2703,3
3575,3081,2
3575,4176,1
3575,3044,2
3576,6254,1
3576,5349,1
3576,2480,1
3576,6497,2
3577,380,1
3577,3387,1
3577,3182,1
3578,6578,4
3578,7026,3
3578,4964,2
3578,2963,6
3578,5465,1
3578,2831,8
3578,6532,1
3578,3995,2
3578,7131,5
3578,2516,2
3578,6984,2
3578,2215,1
3578,1285,2
3578,1136,4
3579,5483,1
3579,6397,1
3579,893,1
3580,5833,1
3580,177,2
3580,6497,1
3580,6362,1
3580,6946,3
3580,870,2
3580,3174,5
3580,1580,1
3580,6140,5
3580,4752,3
3580,7731,1
3580,4750,2
3580,5175,1
3580,7413,1
3580,6629,2
3581,6103,4
3581,190,1
3581,5105,2
3581,7662,1
3581,7071,3
3581,3122,3
3582,6993,1
3582,2115,1
3582,6426,1
3582,5302,1
3582,7233,1
3582,4870,1
3583,2580,2
3583,5144,1
3583,2848,3
3583,5619,2
3583,4638,4
3583,3331,11
3583,414,1
3583,6338,6
3583,5640,2
3584,8115,1
3584,21,1
3584,2721,2
3584,504,1
3584,8261,10
3584,3331,7
3584,6497,1
3585,2114,2
3585,8279,5
3585,649,1
3585,5143,7
3585,3331,6
3585,8159,2
3585,2630,1
3585,6497,1
3586,4631,1
3587,1321,1
3587,2644,1
3587,6327,2
3587,5405,4
3587,5842,1
3587,1499,2
3587,685,2
3587,2908,1
3587,7912,1
3587,3902,12
3587,5847,1
3587,3921,5
3587,1262,1
3587,1263,2
3587,1264,1
3587,1265,3
3587,1266,12
3587,8560,1
3587,5385,1
3587,8232,1
3587,2752,1
3587,1169,2
3587,1439,1
3587,8604,3
3587,2474,1
3587,4685,1
3587,4082,1
3587,6897,2
3587,6017,1
3587,6176,1
3587,336,1
3587,8650,1
3587,7991,1
3587,7683,15
3587,6145,2
3587,7513,1
3587,6093,1
3587,7873,2
3587,3035,1
3587,2636,1
3587,884,2
3587,3594,6
3587,8324,1
3587,8725,2
3587,2774,1
3587,4817,1
3587,3703,6
3587,1955,3
3588,2613,1
3588,2393,1
3588,4715,1
3588,8115,1
3588,6497,3
3588,3939,2
3589,2186,1
3589,3952,2
3589,6643,1
3589,3331,1
3589,6190,2
3590,7495,1
3591,8214,2
3591,5888,1
3591,6997,4
3591,3421,7
3591,102,3
3591,2651,2
3591,143,1
3591,6497,13
3591,1329,1
3592,2522,2
3593,8181,367
3593,4887,1
3593,2211,2
3593,1522,3
3593,414,1
3593,8495,1
3593,5025,1
3593,5175,1
3593,4400,1
3593,8352,6
3593,143,2
3593,6561,1
3593,8355,1
3593,8356,1
3593,8650,6
3593,8357,3
3593,8506,2
3593,7741,1
3593,5466,2
3593,6155,1
3593,303,1
3593,8216,1
3593,4672,3
3593,3331,26
3593,2355,1
3593,2182,2
3593,6443,1
3593,5476,63
3593,6444,5
3593,8532,6
3593,4023,5
3593,3363,2
3593,3076,5
3593,5494,2
3593,6320,4
3593,1984,1
3593,8544,5
3593,3538,1
3593,4940,2
3593,4176,43
3593,8261,6
3593,5512,5
3593,5654,1
3593,1579,2
3593,8115,3
3593,7029,2
3593,1010,5
3593,6338,1
3593,8271,9
3593,6314,96
3593,8273,10
3593,4624,7
3593,4718,4
3593,7844,1
3593,6497,7
3593,4894,460
3593,5388,13
3593,7317,1
3593,7919,19
3593,1319,27
3593,4849,2
3593,8253,16
3593,5941,5
3593,5942,1
3593,5943,1
3593,5944,1
3593,5945,3
3593,5946,2
3593,1323,17
3593,2428,1
3593,643,7
3593,7857,1
3593,2582,1
3593,1615,1
3593,3987,1
3593,106,5
3593,5125,10
3593,3145,1
3593,1894,1
3593,5284,1
3593,6942,1
3593,5833,24
3593,4374,1
3593,4375,1
3593,4871,6
3593,3421,1
3593,818,2
3593,4756,18
3593,4758,1
3594,3298,182
3594,2607,20
3594,2457,1
3594,5441,4
3594,1499,4
3594,685,38
3594,7488,3
3594,7287,5
3594,1785,2
3594,404,10
3594,5847,13
3594,5582,8
3594,3712,7
3594,833,1
3594,6809,13
3594,7893,8
3594,3587,1
3594,5574,6
3594,7092,9
3594,2072,7
3594,5842,24
3594,2080,49
3594,2081,5
3594,4333,1
3594,5453,1
3594,4403,131
3594,1661,2
3594,420,1
3594,2096,10
3594,703,1
3594,4766,3
3594,563,51
3594,4902,5
3594,8650,57
3594,4660,17
3594,6145,25
3594,7513,10
3594,6424,10
3594,3454,14
3594,297,13
3594,980,16
3594,3035,25
3594,7786,4
3594,2636,19
3594,7912,79
3594,1668,21
3594,3469,8
3594,4914,1
3594,2774,126
3594,2641,1
3594,8511,3
3594,1955,422
3594,271,2
3594,2644,321
3594,5186,4
3594,8367,2
3594,7257,34
3594,5873,8
3594,8519,852
3594,8727,23
3594,3331,2
3594,6576,178
3594,7928,9
3594,6017,97
3594,2110,8
3594,1262,95
3594,1263,197
3594,1264,347
3594,1265,661
3594,1266,675
3594,1267,102
3594,7402,2
3594,7933,17
3594,8232,18
3594,2752,2
3594,1439,20
3594,3343,4
3594,2661,11
3594,451,2
3594,1275,9
3594,5481,26
3594,5355,5
3594,3070,10
3594,4685,1
3594,5758,1
3594,393,5
3594,3902,252
3594,2392,16
3594,5894,8
3594,3619,9
3594,6176,217
3594,7683,1524
3594,2520,1
3594,4028,9
3594,884,180
3594,7991,402
3594,4817,42
3594,4376,8
3594,3539,8
3594,7549,3
3594,6327,74
3594,1321,11
3594,4316,11
3594,4034,5
3594,6713,8
3594,8405,1
3594,3920,21
3594,4950,4
3594,175,2
3594,3020,17
3594,5087,2
3594,470,10
3594,2001,10
3594,4040,3
3594,4319,253
3594,8560,2
3594,5912,10
3594,2282,258
3594,5385,28
3594,6093,6
3594,1033,2
3594,8415,2
3594,4590,29
3594,1169,36
3594,7994,112
3594,5517,2
3594,1449,152
3594,5250,15
3594,4962,15
3594,6897,1
3594,3921,652
3594,4753,1
3594,5528,1
3594,1650,15
3594,3382,10
3594,3524,30
3594,4401,28
3594,2294,2
3594,2150,1
3594,2021,37
3594,7996,1
3594,784,8
3594,6636,1
3594,929,15
3594,1052,20
3594,5801,12
3594,8725,7
3594,2474,10
3594,7723,1
3594,2908,42
3594,923,13
3594,8253,6
3594,1750,8
3594,6357,9
3594,1467,1
3594,3948,20
3594,3396,5
3594,5405,603
3594,1881,8
3594,3052,2
3594,2032,1
3594,376,294
3594,4618,10
3594,2574,4
3594,4485,9
3594,336,1
3594,2430,11
3594,115,1
3594,8148,9
3594,7647,4
3594,801,18
3594,935,32
3594,6930,23
3594,8604,122
3594,2723,42
3594,5125,10
3594,8155,2
3594,4744,248
3594,5283,1
3594,4082,153
3594,2379,1
3594,1898,3
3594,8569,10
3594,2131,4
3594,4749,1
3594,5969,6
3594,8468,4
3594,6762,2
3594,6328,22
3594,3640,17
3594,7873,257
3594,1254,17
3594,5974,3
3594,7586,5
3594,6257,10
3594,6793,17
3594,8324,82
3594,2765,1
3594,8477,1
3594,3703,48
3595,1264,1
3595,1265,2
3595,1266,1
3595,5405,1
3595,7912,1
3595,2032,1
3595,6176,1
3595,3594,2
3595,2644,1
3595,8604,1
3595,1955,1
3596,6497,1
3597,2822,1
3597,7991,1
3597,6497,1
3598,6497,1
3598,4924,1
3598,3174,1
3599,5476,1
3599,5512,1
3599,7665,1
3599,3331,1
3599,6215,1
3600,6937,1
3600,370,1
3600,2721,3
3600,3457,2
3600,5321,4
3600,6497,2
3600,290,1
3601,6497,1
3602,6538,1
3602,6357,5
3602,8729,1
3602,8058,8
3602,6764,1
3602,1798,3
3602,3179,1
3602,6417,1
3602,4710,1
3602,6632,1
3602,5792,2
3602,2906,5
3602,6497,5
3603,6357,2
3603,6914,16
3603,4282,7
3603,638,1
3603,4672,16
3603,201,2
3603,8553,7
3603,5798,12
3603,865,7
3603,8143,3
3603,5652,1
3603,4961,1
3603,98,1
3603,5782,1
3603,6720,12
3603,2182,84
3603,6842,2
3603,4016,17
3603,5306,1
3603,3604,2
3603,8446,32
3603,6518,28
3603,104,1
3603,412,2
3603,3605,9
3603,7034,23
3603,6098,1
3603,1765,2
3603,6170,18
3603,1450,1
3603,1514,3
3603,2360,4
3603,435,4
3603,6135,23
3603,4161,3
3603,1281,1
3603,1282,1
3603,3991,2
3603,8613,5
3603,2188,1
3603,5125,3
3603,911,17
3603,781,2
3603,246,22
3603,289,46
3603,7620,4
3603,3421,17
3603,7720,1
3603,7456,1
3603,3117,5
3603,4550,2
3603,4664,10
3603,6600,5
3603,2238,2
3603,4385,3
3604,2360,1
3604,2182,25
3604,435,2
3604,4282,3
3604,3421,16
3604,8446,1
3604,3603,4
3604,4672,11
3604,8553,1
3604,5798,1
3604,6518,2
3604,8143,2
3604,8759,1
